Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(224.775146484375, -501.4097900390625, 231.08714294433594, -491.1917724609375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(528.5911865234375, -454.9627380371094, 534.97021484375, -445.427734375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(528.5911865234375, -355.8045959472656, 535.3251953125, -346.26959228515625)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(528.5913696289062, -217.1794891357422, 536.4813842773438, -207.646484375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-566.5062255859375, -207.501953125, -558.6162109375, -197.626953125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(527.5288696289062, 215.0079345703125, 536.3568725585938, 224.8829345703125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-16.709423065185547, -500.15972900390625, 2.692577362060547, -488.552734375)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(440.1107177734375, 291.498046875, 440.1107177734375, 306.62506103515625)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(-408.7056579589844, 291.498046875, -408.7056579589844, 306.62506103515625)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(-267.2349548339844, 291.498046875, -267.2349548339844, 306.62506103515625)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(-125.76425170898438, 291.498046875, -125.76425170898438, 306.62506103515625)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(15.70257568359375, 291.498046875, 15.70257568359375, 306.62506103515625)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(157.1712646484375, 291.498046875, 157.1712646484375, 306.62506103515625)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(157.1712646484375, -502.619140625, 157.1712646484375, -487.49212646484375)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(298.6439208984375, 291.498046875, 298.6439208984375, 306.62506103515625)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-480.55926513671875, 295.0316467285156, -476.7232666015625, 304.9156494140625)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-337.12744140625, 294.8903503417969, -330.9244384765625, 304.9213562011719)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-193.600341796875, 294.8908386230469, -187.225341796875, 305.0778503417969)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-57.03942108154297, 295.03173828125, -50.608421325683594, 304.9217529296875)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(85.3233413696289, 295.03125, 91.63034057617188, 305.0782470703125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(224.775146484375, 294.8910217285156, 231.08714294433594, 305.1090393066406)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(380.6771240234375, 295.03173828125, 386.9021301269531, 304.9217529296875)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(481.5849914550781, 294.8908386230469, 487.9599914550781, 305.0778503417969)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(440.1107177734375, -503.59954833984375, 440.1107177734375, -488.4725341796875)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(298.6439208984375, -503.59954833984375, 298.6439208984375, -488.4725341796875)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(379.2064208984375, -502.5190734863281, 385.4314270019531, -492.6270751953125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(480.1142883300781, -502.6580810546875, 486.4892883300781, -492.4710693359375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-16.709423065185547, 291.7832336425781, 2.692577362060547, 303.3902282714844)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(523.237548828125, -144.89846801757812, 538.3665771484375, -144.89846801757812)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(523.237548828125, -281.99603271484375, 538.3665771484375, -281.99603271484375)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(-567.9382934570312, -274.63677978515625, -552.8092651367188, -274.63677978515625)
